"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","PROFESSIONE1","Occupation 2011","TIME","Select time","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",142.517,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",135.208,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",121.537,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",109.525,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",135.166,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",124.467,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018","2018",12.394,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019","2019",12.954,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020","2020",11.853,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021","2021",14.144,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022","2022",16.129,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018","2018",86.822,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018-Q2","Q2-2018",84.267,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018-Q1","Q1-2018",80.251,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018-Q4","Q4-2018",90.488,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018-Q3","Q3-2018",92.282,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019","2019",88.721,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019-Q1","Q1-2019",80.234,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019-Q2","Q2-2019",81.094,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019-Q4","Q4-2019",96.753,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019-Q3","Q3-2019",96.805,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020","2020",89.403,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020-Q2","Q2-2020",90.124,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020-Q1","Q1-2020",90.278,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020-Q3","Q3-2020",80.567,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020-Q4","Q4-2020",96.644,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021","2021",92.981,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022","2022",108.803,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021-Q1","Q1-2021",74.046,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021-Q2","Q2-2021",78.283,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021-Q3","Q3-2021",103.266,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021-Q4","Q4-2021",116.328,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022-Q1","Q1-2022",103.328,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022-Q2","Q2-2022",102.281,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022-Q3","Q3-2022",109.087,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022-Q4","Q4-2022",120.515,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018","2018",62.701,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019","2019",65.433,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020","2020",54.334,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021","2021",52.061,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022","2022",58.535,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018","2018",36.724,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019","2019",38.698,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020","2020",39.113,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021","2021",38.119,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022","2022",42.089,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018","2018",19.704,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019","2019",16.873,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020","2020",19.96,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021","2021",20.31,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022","2022",28.032,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018","2018",23.755,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019","2019",26.885,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020","2020",25.126,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021","2021",27.431,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022","2022",29.29,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2018","2018",6.639,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2019","2019",6.266,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2020","2020",5.204,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2021","2021",7.121,,
"ITFG","Mezzogiorno","1","males","Y15-89","15-89 years","FRG","foreign","10","managers, professionals and technicians","2022","2022",9.392,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018","2018",111.419,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019","2019",105.302,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020","2020",91.623,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021","2021",99.793,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022","2022",92.854,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018","2018",691.234,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018-Q2","Q2-2018",707.331,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018-Q1","Q1-2018",673.275,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018-Q4","Q4-2018",671.638,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018-Q3","Q3-2018",712.693,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019","2019",692.386,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019-Q1","Q1-2019",679.628,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019-Q2","Q2-2019",696.558,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019-Q4","Q4-2019",675.129,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019-Q3","Q3-2019",718.229,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020","2020",599.354,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020-Q2","Q2-2020",565.106,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020-Q1","Q1-2020",601.847,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020-Q3","Q3-2020",643.987,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020-Q4","Q4-2020",586.475,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021","2021",642.446,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022","2022",709.856,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021-Q1","Q1-2021",576.564,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021-Q2","Q2-2021",646.681,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021-Q3","Q3-2021",675.34,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021-Q4","Q4-2021",671.199,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022-Q1","Q1-2022",705.26,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022-Q2","Q2-2022",706.495,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022-Q3","Q3-2022",744.775,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022-Q4","Q4-2022",682.894,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",690.655,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018-Q2","Q2-2018",712.357,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018-Q1","Q1-2018",662.7,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018-Q4","Q4-2018",684.807,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018-Q3","Q3-2018",702.758,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",721.316,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019-Q1","Q1-2019",704.898,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019-Q2","Q2-2019",726.316,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019-Q4","Q4-2019",721.913,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019-Q3","Q3-2019",732.139,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",703.982,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020-Q2","Q2-2020",687.429,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020-Q1","Q1-2020",705.658,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020-Q3","Q3-2020",717.194,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020-Q4","Q4-2020",705.646,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",723.503,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",758.94,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021-Q1","Q1-2021",699.79,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021-Q2","Q2-2021",693.916,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021-Q3","Q3-2021",723.364,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021-Q4","Q4-2021",776.943,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022-Q1","Q1-2022",752.228,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022-Q2","Q2-2022",741.496,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022-Q3","Q3-2022",781.244,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022-Q4","Q4-2022",760.794,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",775.58,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018-Q2","Q2-2018",764.739,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018-Q1","Q1-2018",743.965,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018-Q4","Q4-2018",792.89,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018-Q3","Q3-2018",800.728,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",784.723,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019-Q1","Q1-2019",771.886,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019-Q2","Q2-2019",802.097,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019-Q4","Q4-2019",777.151,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019-Q3","Q3-2019",787.76,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",731.125,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020-Q2","Q2-2020",687.823,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020-Q1","Q1-2020",756.423,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020-Q3","Q3-2020",744.796,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020-Q4","Q4-2020",735.459,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",716.17,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",709.99,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021-Q1","Q1-2021",672.643,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021-Q2","Q2-2021",702.303,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021-Q3","Q3-2021",746.755,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021-Q4","Q4-2021",742.981,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022-Q1","Q1-2022",701.38,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022-Q2","Q2-2022",738.857,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022-Q3","Q3-2022",697.624,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022-Q4","Q4-2022",702.1,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018","2018",0.244,"0","less than half of the unit used"
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018-Q1","Q1-2018",0.976,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","50","armed forces","2021","2021",0.047,"0","less than half of the unit used"
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","50","armed forces","2021-Q1","Q1-2021",0.189,"0","less than half of the unit used"
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",1296.559,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",1315.129,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",1239.597,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",1296.073,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",1335.436,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",1338.588,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",1295.912,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",1361.194,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",1337.494,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",1359.752,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",1280.856,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",1233.99,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",1305.754,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",1300.027,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",1283.655,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",1307.906,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",1384.571,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",1214.951,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",1270.654,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",1347.772,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",1398.25,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",1366.794,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",1391.485,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",1404.161,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",1375.845,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","20","white collar","2018","2018",113.047,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","20","white collar","2019","2019",122.638,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","20","white collar","2020","2020",109.092,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","20","white collar","2021","2021",111.762,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","20","white collar","2022","2022",137.078,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",402.911,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",419.547,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",413.404,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",434.981,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",446.991,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",191.067,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",201.43,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",185.903,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",186.905,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",185.679,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018","2018",0.118,"0","less than half of the unit used"
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2021","2021",0.047,"0","less than half of the unit used"
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",606.659,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",617.317,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",579.164,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",609.425,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",620.729,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",606.524,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",609.76,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",609.016,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",600.788,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",606.535,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",542.155,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",523.434,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",567.864,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",559.153,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",518.169,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",570.606,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",611.95,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",515.297,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",572.477,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",592.473,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",602.176,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",581.463,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",611.969,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",627.249,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",627.12,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2018","2018",223.891,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2019","2019",218.214,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2020","2020",185.181,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2021","2021",207.177,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","20","white collar","2022","2022",237.174,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",254.682,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",259.145,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",243.068,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",263.108,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",285.259,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",246.829,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",252.575,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",235.408,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",225.275,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",215.469,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",454.576,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",455.733,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",445.95,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",459.51,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",457.111,,
