"ITTER107","Territory","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",305.121,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",283.143,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",267.039,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",297.648,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",281.158,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",286.727,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",268.206,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",269.854,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",257.253,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",252.427,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",275.969,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",287.177,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",290.949,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",279.08,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",254.287,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",255.101,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018","2018",25.204,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q2","Q2-2018",26.146,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q1","Q1-2018",26.755,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q4","Q4-2018",23.747,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q3","Q3-2018",24.168,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",25.951,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",21.033,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",26.742,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",23.223,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",32.805,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",20.405,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",22.149,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",16.859,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",22.905,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",19.706,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",21.058,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",22.081,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",22.745,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",21.648,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",20.63,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",19.211,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",17.705,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",20.724,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",29.553,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",20.342,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018","2018",246.729,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018-Q2","Q2-2018",252.409,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018-Q1","Q1-2018",225.457,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018-Q4","Q4-2018",246.205,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018-Q3","Q3-2018",262.846,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",244.197,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",233.679,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",254.722,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",248.353,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",240.035,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",226.451,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",208.468,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",220.284,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",245.68,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",231.371,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",220.443,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",211.283,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",200.543,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",194.099,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",252.819,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",234.313,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",208.569,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",213.434,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",212.338,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",210.79,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",250.578,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",254.254,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",252.501,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",257.723,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",237.836,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",262.169,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",266.144,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",266.008,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",260.883,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",255.644,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",240.813,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",233.816,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",251.814,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",239.083,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",238.539,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",238.519,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",263.388,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",232.439,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",226.172,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",227.541,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",267.923,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",260.402,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",260.704,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",261.157,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",271.29,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",194.069,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",196.495,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",189.553,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",184.512,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",205.715,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",203.257,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",198.645,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",204.499,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",200.58,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",209.304,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",205.063,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",200.929,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",196.654,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",208.608,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",214.06,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",216.897,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",224.312,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",203.726,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",211.825,,
