"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,72.7,,
"PRT","Portugal","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,70.2,,
"PRT","Portugal","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,71.8,,
"PRT","Portugal","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,6.9,,
"PRT","Portugal","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,6.1,,
"PRT","Portugal","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,6.7,,
"PRT","Portugal","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,6.7,,
"PRT","Portugal","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,77.4,,
"PRT","Portugal","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,77.4,,
"PRT","Portugal","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,75.4,,
"PRT","Portugal","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,77,,
"PRT","Portugal","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,66.4,,
"PRT","Portugal","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,67.1,,
"PRT","Portugal","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,65.8,,
"PRT","Portugal","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,67.3,,
"PRT","Portugal","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,7.3,,
"PRT","Portugal","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,6.9,,
"PRT","Portugal","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,6.9,,
"PRT","Portugal","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,6.6,,
"PRT","Portugal","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,71.6,,
"PRT","Portugal","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,72,,
"PRT","Portugal","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,70.7,,
"PRT","Portugal","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,72.1,,
"PRT","Portugal","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,69.1,,
"PRT","Portugal","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,69.8,,
"PRT","Portugal","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,67.9,,
"PRT","Portugal","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,69.5,,
"PRT","Portugal","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,7.1,,
"PRT","Portugal","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,6.5,,
"PRT","Portugal","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,6.7,,
"PRT","Portugal","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,7.1,,
"PRT","Portugal","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,74.4,,
"PRT","Portugal","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,74.6,,
"PRT","Portugal","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,73,,
"PRT","Portugal","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,74.4,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,73.7,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,74.3,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,72.8,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,73.2,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,6.2,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,5.7,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,6.2,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,6.8,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,78.6,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,78.8,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,77.8,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,78.5,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,61.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,62.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,66,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,65.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,7.1,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,65.9,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,66.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,71.2,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,70.5,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,67.5,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,68.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,69.5,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,69.4,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,6.6,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,5.9,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,6.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,7.1,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,72.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,72.6,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,74.5,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,74.5,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,67.8,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,68.3,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,66.5,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,67.6,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,12.7,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,11.6,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,12.3,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,11.9,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,77.7,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,77.3,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,76,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,76.7,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,57.1,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,58.4,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,56.8,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,58.9,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,15.9,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,14.8,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,15.2,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,14.8,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,67.9,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,68.5,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,67.1,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,69.2,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,62.6,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,63.4,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,61.8,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,63.3,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,14.2,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,13.1,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,13.6,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,13.2,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,72.9,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,73,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,71.6,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,73,,
"SWE","Sweden","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,81.5,,
"SWE","Sweden","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,81.2,,
"SWE","Sweden","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,79.6,,
"SWE","Sweden","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,79.8,,
"SWE","Sweden","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4,,
"SWE","Sweden","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.5,,
"SWE","Sweden","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,5.5,,
"SWE","Sweden","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.8,,
"SWE","Sweden","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,84.9,,
"SWE","Sweden","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,85,,
"SWE","Sweden","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,84.6,,
"SWE","Sweden","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,84.8,,
"SWE","Sweden","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,80.1,,
"SWE","Sweden","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,80.3,,
"SWE","Sweden","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,77.8,,
"SWE","Sweden","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,78.1,,
"SWE","Sweden","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.7,,
"SWE","Sweden","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.5,,
"SWE","Sweden","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,5,,
"SWE","Sweden","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.2,,
"SWE","Sweden","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,83.2,,
"SWE","Sweden","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,84,,
"SWE","Sweden","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,82.3,,
"SWE","Sweden","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,82.4,,
"SWE","Sweden","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,80.8,,
"SWE","Sweden","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,80.7,,
"SWE","Sweden","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,78.8,,
"SWE","Sweden","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,79,,
"SWE","Sweden","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.9,,
"SWE","Sweden","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.5,,
"SWE","Sweden","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,5.2,,
"SWE","Sweden","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,6.8,,
"SWE","Sweden","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,84.1,,
"SWE","Sweden","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,84.5,,
"SWE","Sweden","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,83.5,,
"SWE","Sweden","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,83.6,,
"CHE","Switzerland","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,84.8,,
"CHE","Switzerland","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,85,,
"CHE","Switzerland","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,84,,
"CHE","Switzerland","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,83.9,,
"CHE","Switzerland","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.3,,
"CHE","Switzerland","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.1,,
"CHE","Switzerland","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,3.7,,
"CHE","Switzerland","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.9,,
"CHE","Switzerland","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,87.7,,
"CHE","Switzerland","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,87.7,,
"CHE","Switzerland","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,87.4,,
"CHE","Switzerland","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,87.3,,
"CHE","Switzerland","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,78.9,,
"CHE","Switzerland","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,79.4,,
"CHE","Switzerland","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,78.8,,
"CHE","Switzerland","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,79,,
"CHE","Switzerland","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.5,,
"CHE","Switzerland","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.3,,
"CHE","Switzerland","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,3.4,,
"CHE","Switzerland","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.6,,
"CHE","Switzerland","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,81.7,,
"CHE","Switzerland","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,82.1,,
"CHE","Switzerland","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,81.6,,
"CHE","Switzerland","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,81.9,,
"CHE","Switzerland","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,81.9,,
"CHE","Switzerland","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,82.2,,
"CHE","Switzerland","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,81.4,,
"CHE","Switzerland","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,81.5,,
"CHE","Switzerland","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.4,,
"CHE","Switzerland","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.2,,
"CHE","Switzerland","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,3.6,,
"CHE","Switzerland","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.8,,
"CHE","Switzerland","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,84.7,,
"CHE","Switzerland","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,84.9,,
"CHE","Switzerland","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,84.6,,
"CHE","Switzerland","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,84.7,,
"TUR","Türkiye","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,71,,
"TUR","Türkiye","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,68.4,,
"TUR","Türkiye","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,65.3,,
"TUR","Türkiye","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,9.7,,
"TUR","Türkiye","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,12.6,,
"TUR","Türkiye","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,12.3,,
"TUR","Türkiye","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,78.6,,
"TUR","Türkiye","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,78.2,,
"TUR","Türkiye","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,74.6,,
"TUR","Türkiye","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,33,,
"TUR","Türkiye","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,32.4,,
"TUR","Türkiye","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,29.9,,
"TUR","Türkiye","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,14,,
"TUR","Türkiye","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,16.7,,
"TUR","Türkiye","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,14.8,,
"TUR","Türkiye","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,38.4,,
"TUR","Türkiye","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,38.9,,
"TUR","Türkiye","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,35.2,,
"TUR","Türkiye","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,52.1,,
"TUR","Türkiye","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,50.5,,
"TUR","Türkiye","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,47.7,,
"TUR","Türkiye","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,11.1,,
"TUR","Türkiye","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,13.9,,
"TUR","Türkiye","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,13.1,,
"TUR","Türkiye","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,58.6,,
"TUR","Türkiye","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,58.6,,
"TUR","Türkiye","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,55.1,,
"GBR","United Kingdom","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,78.4,,
"GBR","United Kingdom","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,78.4,,
"GBR","United Kingdom","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,78.1,,
"GBR","United Kingdom","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.2,,
"GBR","United Kingdom","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.1,,
"GBR","United Kingdom","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.6,,
"GBR","United Kingdom","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,81.9,,
